Date List Produced,Record Obsolescence Date,Source,COMPANY NAME,ADDRESS,CITY,STATE,ZIP CODE,MAILING CARRIER ROUTE,MAILING DELIVERY POINT BAR CODE,LOCATION ADDRESS,LOCATION ADDRESS CITY,LOCATION ADDRESS STATE,LOCATION ADDRESS ZIP,LOCATION ADDRESS DELIVERY POINT BAR CODE,LOCATION ADDRESS CARRIER ROUTE,COUNTY,PRIMARY SIC,PRIMARY SIC DESCRIPTION,SECONDARY SIC #1,SECONDARY SIC DESCRIPTION #1,SECONDARY SIC #2,SECONDARY SIC DESCRIPTION #2,METRO AREA,DATA AXLE USA ID,LAST NAME,FIRST NAME,CONTACT TITLE,CONTACT PROF TITLE,CONTACT GENDER
Sep 14 2021,Mar 14 2022,Data Axle,Ace Oral & Maxillofacial Surg,13246 S Route 59 # 104,Plainfield,IL,60585-9803,R030,295,13246 S Route 59 # 104,Plainfield,IL,60585-9803,295,R030,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",421734627,Frer,Anthony,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Acierno Dental,129 S Roselle Rd #101,Schaumburg,IL,60193-5538,C040,26,129 S Roselle Rd #101,Schaumburg,IL,60193-5538,26,C040,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",715125868,Acierno,Alan J,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Acierno Family Dentistry,6749 N Oshkosh Ave,Chicago,IL,60631-1162,C004,491,6749 N Oshkosh Ave,Chicago,IL,60631-1162,491,C004,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",715123281,Acierno,Michael A,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Adams Cary A DDS,30 N Michigan Ave # 1209,Chicago,IL,60602-3729,C002,96,30 N Michigan Ave # 1209,Chicago,IL,60602-3729,96,C002,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",150857126,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Adams Street Dental Assoc,300 W Adams St # 323,Chicago,IL,60606-5107,C018,982,300 W Adams St # 323,Chicago,IL,60606-5107,982,C018,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",586605628,Park,Sang B,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,,4905 Old Orchard Ctr # 500,Skokie,IL,60077-4736,C033,253,4905 Old Orchard Ctr # 500,Skokie,IL,60077-4736,253,C033,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",149874943,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Adavnced Periodontics,272 S Randall Rd,Algonquin,IL,60102-9775,C018,724,272 S Randall Rd,Algonquin,IL,60102-9775,724,C018,Mc Henry,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",688929553,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Addison Dental,1201 W Army Trail Blvd # 2,Addison,IL,60101-3152,C020,29,1201 W Army Trail Blvd # 2,Addison,IL,60101-3152,29,C020,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",437058409,Groh,Lawrence,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Addison Dental Assoc,303 W Lake St #300,Addison,IL,60101-2564,C004,75,303 W Lake St #300,Addison,IL,60101-2564,75,C004,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",526972344,Michael,Maryann,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Addison Dental Care,190 N Swift Rd # G,Addison,IL,60101-1476,C031,798,190 N Swift Rd # G,Addison,IL,60101-1476,798,C031,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",268994936,Sama,Sreelekha,PRESIDENT,,
Sep 14 2021,Mar 14 2022,Data Axle,Addison Family Dental Care,96 W Moreland Ave # 24,Addison,IL,60101-3869,C018,240,96 W Moreland Ave # 24,Addison,IL,60101-3869,240,C018,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",424663508,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Albert O Adebayo DDS,3450 S Archer Ave,Chicago,IL,60608-6837,C060,501,3450 S Archer Ave,Chicago,IL,60608-6837,501,C060,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",720228222,Adebayo,Albert O,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Loni N Adebayo DDS,3520 S Morgan St # 607-208,Chicago,IL,60609-1533,C007,999,3520 S Morgan St # 607-208,Chicago,IL,60609-1533,999,C007,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",744560010,Adebayo,Loni N,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Stephen O Adeoti DDS,2241 W Schaumburg Rd,Schaumburg,IL,60194-3891,C041,414,2241 W Schaumburg Rd,Schaumburg,IL,60194-3891,414,C041,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",726343530,Adeoti,Stephen O,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Jennifer S Adhami DDS,2640 Patriot Blvd # 140,Glenview,IL,60026-8076,C061,401,2640 Patriot Blvd # 140,Glenview,IL,60026-8076,401,C061,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",759171569,Adhami,Jennifer S,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Adrienne CA Barnes DDS,714 W Maxwell St,Chicago,IL,60607-5017,C012,143,714 W Maxwell St,Chicago,IL,60607-5017,143,C012,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",743059831,Barnes,Adrienne,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Adult & Child Orthodontics,1201 W Army Trail Blvd # 3,Addison,IL,60101-3152,C020,38,1201 W Army Trail Blvd # 3,Addison,IL,60101-3152,38,C020,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",149980104,Martin,Kathy,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Adult & Pediatric Orthopedics,50 S Milwaukee Ave,Lake Villa,IL,60046-9471,R003,995,50 S Milwaukee Ave,Lake Villa,IL,60046-9471,995,R003,Lake,802101,Dentists,802101,Dentists,599933,Orthopedic Appliances,"Chicago-Npvl, IL",726034439,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Adult Dentistry Of Fox Valley,460 Briargate Dr # 300,South Elgin,IL,60177-2224,R055,757,460 Briargate Dr # 300,South Elgin,IL,60177-2224,757,R055,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",435312472,Smith,Shelia,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advance Family Dental Care LTD,1567 N Aurora Rd # 143,Naperville,IL,60563-0727,R055,437,1567 N Aurora Rd # 143,Naperville,IL,60563-0727,437,R055,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",229383732,Zomorrodi,Pirooz,CEO,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advance Periodontics,204 W Main St,Barrington,IL,60010-3011,C004,44,204 W Main St,Barrington,IL,60010-3011,44,C004,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",260955034,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Advance Wellness Clinic,1835 N 19th Ave # 210,Melrose Park,IL,60160-2040,C024,605,1835 N 19th Ave # 210,Melrose Park,IL,60160-2040,605,C024,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",421527504,Suastegui-Murs,Isabel C,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Care In Endodontics,1401 Mchenry Rd #121,Buffalo Grove,IL,60089-1383,C025,46,1401 Mchenry Rd #121,Buffalo Grove,IL,60089-1383,46,C025,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",626122428,Goldberg,Robert,OTHER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Center,5818 Dempster St,Morton Grove,IL,60053-3027,C005,185,5818 Dempster St,Morton Grove,IL,60053-3027,185,C005,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",725035361,Karras,Spiro C,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Cosmetic & Implant,30 S Michigan Ave # 300,Chicago,IL,60603-3203,C028,755,30 S Michigan Ave # 300,Chicago,IL,60603-3203,755,C028,Cook,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",417321486,Landers,Kevin,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Dental & Implant Care,2310 Huntington Dr N,Algonquin,IL,60102-4420,C018,100,2310 Huntington Dr N,Algonquin,IL,60102-4420,100,C018,Mc Henry,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",403597631,Pottorff,Christopher,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Dental Arts,18931 W Washington St #300,Grayslake,IL,60030-1101,C008,75,18931 W Washington St #300,Grayslake,IL,60030-1101,75,C008,Lake,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",447478678,Martinez,Doris,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Dental Care,2457 N Lincoln Ave #1,Chicago,IL,60614-8509,C056,1,2457 N Lincoln Ave #1,Chicago,IL,60614-8509,1,C056,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",947718300,Khaghani,Shawn,OFFICE MANAGER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Dental Ceramics,1308 S Main St,Algonquin,IL,60102-2744,C006,86,1308 S Main St,Algonquin,IL,60102-2744,86,C006,Mc Henry,807201,Laboratories-Dental,807201,Laboratories-Dental,571305,Carpet & Rug Dealers-New,"Chicago-Npvl, IL",722997416,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Dental Concepts,211 W Chicago Ave # 220,Hinsdale,IL,60521-3358,C027,700,211 W Chicago Ave # 220,Hinsdale,IL,60521-3358,700,C027,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",385490883,Karagiannis,Thomas V,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Dental Ctr,566 E Northwest Hwy,Palatine,IL,60074-6355,C057,662,566 E Northwest Hwy,Palatine,IL,60074-6355,662,C057,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",728968332,Ostromecki,Marta E,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Dental Group Inc,206 W Division St,Chicago,IL,60610-1821,C019,69,206 W Division St,Chicago,IL,60610-1821,69,C019,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",753960817,Belkic,Vesna,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Dental Solutions,651 W Terra Cotta Ave #111,Crystal Lake,IL,60014-3401,C017,36,651 W Terra Cotta Ave #111,Crystal Lake,IL,60014-3401,36,C017,Mc Henry,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",415469809,Norten,Mistie,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Dental Studio,845 N Michigan Ave # 943w,Chicago,IL,60611-2211,C059,730,845 N Michigan Ave # 943w,Chicago,IL,60611-2211,730,C059,Cook,807201,Laboratories-Dental,807201,Laboratories-Dental,,,"Chicago-Npvl, IL",755522285,Polyac,Yuri,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Dentistry,140 S Roselle Rd # D,Schaumburg,IL,60193-5595,C040,764,140 S Roselle Rd # D,Schaumburg,IL,60193-5595,764,C040,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",969828730,Barreto,Patti,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Dentistry At Morton,5821 Dempster St,Morton Grove,IL,60053-3028,C005,210,5821 Dempster St,Morton Grove,IL,60053-3028,210,C005,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",698599834,Khan,Saba,PRESIDENT,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Endodontic Speclsts,2 Executive Ct # 102,South Barrington,IL,60010-9507,R006,994,2 Executive Ct # 102,South Barrington,IL,60010-9507,994,R006,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",222800484,Linden,Shara,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Family Dental,2215 Theodore St,Crest Hill,IL,60403-5854,C093,997,2215 Theodore St,Crest Hill,IL,60403-5854,997,C093,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",746316375,Rubis,David,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Family Dental,2241 Theodore St,Crest Hill,IL,60403-1881,C078,414,2241 Theodore St,Crest Hill,IL,60403-1881,414,C078,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",313791162,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Family Dental,21188 S LA Grange Rd,Frankfort,IL,60423-2010,C001,886,21188 S LA Grange Rd,Frankfort,IL,60423-2010,886,C001,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",415579292,Fronczek,Laura,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Family Dental,730 S Washington St,Lockport,IL,60441-3076,C001,306,730 S Washington St,Lockport,IL,60441-3076,306,C001,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",688871599,Rubis,David J,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Family Dental,150 Brookforest Ave,Shorewood,IL,60404-6001,R006,77,150 Brookforest Ave,Shorewood,IL,60404-6001,77,R006,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",388093353,Zimmerman,Daphne,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Family Dental Assoc,6338 S Pulaski Rd,Chicago,IL,60629-4706,C008,389,6338 S Pulaski Rd,Chicago,IL,60629-4706,389,C008,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",507839587,Hotait,Mustapha,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Family Dental Care,300 S Mclean Blvd # M,Elgin,IL,60123-1023,C054,859,300 S Mclean Blvd # M,Elgin,IL,60123-1023,859,C054,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",415573313,Martinez,Maria,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Family Dental Care,319 S Barrington Rd,Schaumburg,IL,60193-5345,C030,194,319 S Barrington Rd,Schaumburg,IL,60193-5345,194,C030,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",652036484,Sood,Anu,PRESIDENT,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Family Dental Spa,2429 Randall Rd #A,Carpentersville,IL,60110-3471,R002,73,2429 Randall Rd #A,Carpentersville,IL,60110-3471,73,R002,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",721655484,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Family Dental-Nprvll,609 S Route 59,Aurora,IL,60504-8169,C096,92,609 S Route 59,Aurora,IL,60504-8169,92,C096,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",615604717,Rubis,David J,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Laser-Cosmetic,720 Cog Cir # H,Crystal Lake,IL,60014-7345,C009,992,720 Cog Cir # H,Crystal Lake,IL,60014-7345,992,C009,Mc Henry,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",738454993,Amin,Ravi R,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Orthodontic Speclsts,275 N York St # 200,Elmhurst,IL,60126-2780,C003,503,275 N York St # 200,Elmhurst,IL,60126-2780,503,C003,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",262040694,Bicknell,Michael,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Periodontics,21 S Evergreen Ave # 205,Arlington Hts,IL,60005-7800,C024,554,21 S Evergreen Ave # 205,Arlington Hts,IL,60005-7800,554,C024,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",626122477,Patrone,Philip,OTHER,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advanced Periodontics,1 E Phillip Rd # 101,Vernon Hills,IL,60061-1858,C017,267,1 E Phillip Rd # 101,Vernon Hills,IL,60061-1858,267,C017,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",987499332,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Advancements In Dental Care,9224 Broadway Ave,Brookfield,IL,60513-1252,C004,249,9224 Broadway Ave,Brookfield,IL,60513-1252,249,C004,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",505112581,Lehenbauer,Daniel,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advantage Dental Care LLC,2020 N California Ave # 6,Chicago,IL,60647-6320,C021,60,2020 N California Ave # 6,Chicago,IL,60647-6320,60,C021,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",378388797,Chang,Randy,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advantage Dental Care LLC,7300 N Western Ave # J,Chicago,IL,60645-1833,C095,824,7300 N Western Ave # J,Chicago,IL,60645-1833,824,C095,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",244556437,Chang,Randy,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advantage Dental Implants,4235 W 95th St,Oak Lawn,IL,60453-2623,C053,351,4235 W 95th St,Oak Lawn,IL,60453-2623,351,C053,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",895432698,Haralampopoulo,Sandy,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Advent Dental,3443 S Halsted St,Chicago,IL,60608-6707,C053,433,3443 S Halsted St,Chicago,IL,60608-6707,433,C053,Cook,802104,Cosmetic Dentistry,802104,Cosmetic Dentistry,802101,Dentists,"Chicago-Npvl, IL",427743738,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Advocate Health,525 W Old Northwest Hwy # 303,Barrington,IL,60010-6818,C029,785,525 W Old Northwest Hwy # 303,Barrington,IL,60010-6818,785,C029,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",482042496,Bonk,Jeffrey T,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advocate Health,1 E Phillip Rd # 101,Vernon Hills,IL,60061-1858,C017,267,1 E Phillip Rd # 101,Vernon Hills,IL,60061-1858,267,C017,Lake,802101,Dentists,802101,Dentists,801101,Physicians & Surgeons,"Chicago-Npvl, IL",424636033,Brunetti,John,,DMD,Male
Sep 14 2021,Mar 14 2022,Data Axle,Advocate Il Masonic Med Ctr,811 W Wellington Ave,Chicago,IL,60657-5123,C073,113,811 W Wellington Ave,Chicago,IL,60657-5123,113,C073,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",611184961,Wigdor,Harvey A,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Aesthetic & Reconstructive,845 N Michigan Ave # 948w,Chicago,IL,60611-2215,C059,231,845 N Michigan Ave # 948w,Chicago,IL,60611-2215,231,C059,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",424318760,Bahu,Ramy,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Aesthetic Comprehensive Dent,30 N Michigan Ave # 1205,Chicago,IL,60602-3726,C002,53,30 N Michigan Ave # 1205,Chicago,IL,60602-3726,53,C002,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",567314604,Vogelmann,D Gray,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Aesthetic Dental Health Ctr,536 W Boughton Rd # A,Bolingbrook,IL,60440-5748,C017,732,536 W Boughton Rd # A,Bolingbrook,IL,60440-5748,732,C017,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",248840399,Moy,Phil,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Aesthetic Dentistry,10053 W Lincoln Hwy,Frankfort,IL,60423-1272,C001,535,10053 W Lincoln Hwy,Frankfort,IL,60423-1272,535,C001,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",415324142,Hughes,Jeanie,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Aesthetic Design Studio,825 Barclay Dr,Bolingbrook,IL,60440-6120,C024,250,825 Barclay Dr,Bolingbrook,IL,60440-6120,250,C024,Will,807201,Laboratories-Dental,807201,Laboratories-Dental,,,"Chicago-Npvl, IL",417207944,Torrez,Eric,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Aesthetica Dental,552 S Washington St # 220,Naperville,IL,60540-6670,C040,709,552 S Washington St # 220,Naperville,IL,60540-6670,709,C040,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",759231337,Samkary,Alex,MANAGER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Aesthetics Dental Care PC,87 W Schaumburg Rd,Schaumburg,IL,60194-3506,C034,871,87 W Schaumburg Rd,Schaumburg,IL,60194-3506,871,C034,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",404115576,Nicholson,Spencer C,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Affiliated Dental Specialists,36100 N Brookside Dr # 205,Gurnee,IL,60031-4573,R005,551,36100 N Brookside Dr # 205,Gurnee,IL,60031-4573,551,R005,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",447485368,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Affiliated Dental Speclsts LTD,1 E Phillip Rd # 102,Vernon Hills,IL,60061-1858,C017,276,1 E Phillip Rd # 102,Vernon Hills,IL,60061-1858,276,C017,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",424820090,Orbon,James W,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Affinity Dental,2015 W Irving Park Rd,Chicago,IL,60618-3909,C002,152,2015 W Irving Park Rd,Chicago,IL,60618-3909,152,C002,Cook,802101,Dentists,802101,Dentists,807201,Laboratories-Dental,"Chicago-Npvl, IL",423483987,Fourdyce,Lana,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Affordable Dentures,2700 N Narragansett Ave,Chicago,IL,60639-1083,C050,996,2700 N Narragansett Ave,Chicago,IL,60639-1083,996,C050,Cook,802101,Dentists,802101,Dentists,807203,Denturists,"Chicago-Npvl, IL",708418920,Simpson,Kelly,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Affordable Dentures,106 Hansen Blvd,North Aurora,IL,60542-8985,R002,67,106 Hansen Blvd,North Aurora,IL,60542-8985,67,R002,Kane,802101,Dentists,802101,Dentists,807203,Denturists,"Chicago-Npvl, IL",726349497,Baker,Chernara,OWNER,,
Sep 14 2021,Mar 14 2022,Data Axle,Affordable Dentures,15800 S Harlem Ave,Orland Park,IL,60462-5212,C012,2,15800 S Harlem Ave,Orland Park,IL,60462-5212,2,C012,Cook,802101,Dentists,802101,Dentists,807202,Denture Repair Service,"Chicago-Npvl, IL",421208863,Belmer,Marshall,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Affordable Dentures,576 Brookforest Ave,Shorewood,IL,60404-9706,R006,761,576 Brookforest Ave,Shorewood,IL,60404-9706,761,R006,Will,802101,Dentists,802101,Dentists,807203,Denturists,"Chicago-Npvl, IL",729005490,Basaya,Joanna,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Affordable Dependable Dental,2655 W Peterson Ave,Chicago,IL,60659-4017,C027,552,2655 W Peterson Ave,Chicago,IL,60659-4017,552,C027,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",820539914,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Ag Dental Care,1954 W Foster Ave,Chicago,IL,60640-1086,C050,991,1954 W Foster Ave,Chicago,IL,60640-1086,991,C050,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",643373491,Giurgiu,Adriana,PRESIDENT,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Ag Dental PC,1112 S Washington St # 211,Naperville,IL,60540-7964,C029,612,1112 S Washington St # 211,Naperville,IL,60540-7964,612,C029,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",666332507,Losurdo,Deanna,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Juan Aguirre DMD,3049 N Barrington Rd,Hoffman Estates,IL,60192-2024,C001,491,3049 N Barrington Rd,Hoffman Estates,IL,60192-2024,491,C001,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",760837602,Aguirre,Juan,,DMD,Male
Sep 14 2021,Mar 14 2022,Data Axle,Agusta Dental,1424 S Butterfield Rd,Mundelein,IL,60060-9424,C048,243,1424 S Butterfield Rd,Mundelein,IL,60060-9424,243,C048,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",439956276,Petts,Suzanna M,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Ahmad Ashraf DDS,10763 163rd Pl,Orland Park,IL,60467-8861,R015,635,10763 163rd Pl,Orland Park,IL,60467-8861,635,R015,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",711051569,Ahmad,Ashraf,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Hussien Ahmad DMD,5955 W Eastwood Ave,Chicago,IL,60630-3104,C053,557,8841 Ridgeland Ave,Oak Lawn,IL,60453-1002,414,C047,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",750297259,Ahmad,Hussien,,DMD,Male
Sep 14 2021,Mar 14 2022,Data Axle,Yousaf H Ahmad DDS,2415 Bowes Rd # 110,Elgin,IL,60123-5530,R013,357,2415 Bowes Rd # 110,Elgin,IL,60123-5530,357,R013,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",720228218,Ahmad,Yousaf H,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Junaid Ahmed DDS,5414 N Kedzie Ave,Chicago,IL,60625-3922,C032,140,5414 N Kedzie Ave,Chicago,IL,60625-3922,140,C032,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",669804742,Ahmed,Junaid,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Sadia Ahmed DDS,106 S Wynstone Park Dr # 102,North Barrington,IL,60010-6965,R010,278,106 S Wynstone Park Dr # 102,North Barrington,IL,60010-6965,278,R010,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",738626583,Ahmed,Sadia,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Ahn Orthodontics,430 Milwaukee Ave # 203,Lincolnshire,IL,60069-3015,R002,992,430 Milwaukee Ave # 203,Lincolnshire,IL,60069-3015,992,R002,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",721270788,Ahn,Eun Jeong,,DDS,Female
